problem_solution_key,id,title,solution_column,solution_index,source_broad_tag,source_broad_score,BACKTRACKING,BFS,BINARY_SEARCH,BITMASK,BRUTE_FORCE,COMBINATORICS,DFS,DIJKSTRA,DP,FENWICK_TREE,GCD_LCM,GEOMETRY,GRAPH,GREEDY,MATH,MODULAR_ARITHMETIC,PARAMETRIC_SEARCH,PREFIX_SUM,PRIORITY_QUEUE,SEGMENT_TREE,SIEVE,SIMULATION,SORTING,STACK,TOPO_SORT,TREE,TWO_POINTERS,UNION_FIND,recheck_best_candidate,recheck_best_score,recheck_decision,recheck_reason
818_F_solution_10,818_F,Level Generation,solution_10,10,MATH,95,,,0,,30,30,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,COMBINATORICS,30,KEEP_ORIGINAL,sqrt를 이용한 근 찾기와 2차 식 계산이 풀이의 핵심이므로 MATH가 적절함
1204_D1_solution_3,1204_D1,Kirk and a Binary String (easy version),solution_3,3,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,95,,,0,0,STACK,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY한 접근법이지만, 실제 구현의 핵심 구조와 시간복잡도를 결정하는 것은 STACK을 이용한 매칭 프로세스임"
1204_D1_solution_4,1204_D1,Kirk and a Binary String (easy version),solution_4,4,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,0,,0,,,,,0,0,,,GREEDY,40,KEEP_ORIGINAL,명확한 DP 상태 정의와 점화식이 존재함
1204_D1_solution_5,1204_D1,Kirk and a Binary String (easy version),solution_5,5,GREEDY,60,,,0,,,,,,60,0,,,0,,,,0,,0,90,,,0,0,,,0,0,SEGMENT_TREE,90,LIKELY_SPECIFIC_ALGORITHM,"GREEDY한 선택 과정이 있지만, 실제 구현과 시간복잡도를 결정하는 핵심은 세그먼트 트리의 구간 쿼리임"
1204_D1_solution_5,1204_D1,Kirk and a Binary String (easy version),solution_5,5,DP,60,,0,0,0,,,0,0,,0,,,,60,,,,0,,90,,,,,0,0,,,SEGMENT_TREE,90,LIKELY_SPECIFIC_ALGORITHM,"LIS(DP) 전처리가 포함되어 있으나, 핵심 전이 및 갱신 로직은 세그먼트 트리로 처리됨"
1204_D1_solution_6,1204_D1,Kirk and a Binary String (easy version),solution_6,6,GREEDY,80,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,95,,,0,0,STACK,95,LIKELY_SPECIFIC_ALGORITHM,"그리디한 매칭 전략을 사용하고 있으나, 이를 구현하는 핵심 도구이자 시간복잡도를 결정하는 요소는 스택임"
1204_D1_solution_7,1204_D1,Kirk and a Binary String (easy version),solution_7,7,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,85,,,0,0,STACK,85,KEEP_ORIGINAL,"스택을 사용한 매칭 자체가 그리디하게 최적의 '0' 변환 위치를 찾는 과정이며, 다른 특정 알고리즘으로 대체될 성격이 아님."
1204_D1_solution_8,1204_D1,Kirk and a Binary String (easy version),solution_8,8,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순 카운팅 기반의 그리디 선택으로, 다른 특정 알고리즘의 전형적인 형태가 아님."
1204_D1_solution_9,1204_D1,Kirk and a Binary String (easy version),solution_9,9,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,90,,,0,0,STACK,90,KEEP_ORIGINAL,스택을 이용한 매칭 자체가 그리디한 최적 선택을 수행하는 핵심 구조임
1204_D1_solution_10,1204_D1,Kirk and a Binary String (easy version),solution_10,10,GREEDY,95,,,0,,,,,,10,0,,,0,,,,0,,0,0,,,0,40,,,0,0,STACK,40,KEEP_ORIGINAL,논리적으로는 스택 매칭과 동일한 그리디 전략을 수행하고 있음
1204_D1_solution_13,1204_D1,Kirk and a Binary String (easy version),solution_13,13,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,50,,,0,0,STACK,50,KEEP_ORIGINAL,"전형적인 그리디 매칭 문제이며, 스택 구조를 변수로 대체하여 구현함. 다른 구체적인 알고리즘으로 대체될 성격이 아님."
1204_D1_solution_14,1204_D1,Kirk and a Binary String (easy version),solution_14,14,DP,90,,0,0,0,,,0,0,,0,,,,40,,,,70,,0,,,,,0,0,,,PREFIX_SUM,70,REVIEW_NEEDED,"PREFIX_SUM(zcounts, ocounts)이 DP 전이 과정에서 중요한 보조 수단으로 사용됨. 단순 DP보다는 누적 합과 결합된 형태임."
1204_D1_solution_15,1204_D1,Kirk and a Binary String (easy version),solution_15,15,GREEDY,90,,,0,,,,,,60,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,60,KEEP_ORIGINAL,"LNDS의 성질을 이용해 0의 개수를 최대화하는 그리디 선택이 핵심이며, DP는 보조적인 길이 계산 수단으로 사용됨"
1204_D1_solution_15,1204_D1,Kirk and a Binary String (easy version),solution_15,15,DP,60,,0,0,0,,,0,0,,0,,,,90,,,,85,,0,,,,,0,0,,,GREEDY,90,REVIEW_NEEDED,"DP 점수(60)가 높지만, 실제 구현은 누적합과 수식 기반의 그리디 결정에 더 가깝음"
1204_D1_solution_16,1204_D1,Kirk and a Binary String (easy version),solution_16,16,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,0,,0,,,,,0,0,,,GREEDY,40,KEEP_ORIGINAL,"명확한 상태 정의와 점화식이 존재하며, LIS/LNDS 계열의 전형적인 DP 구조임"
1204_D1_solution_12,1204_D1,Kirk and a Binary String (easy version),solution_12,12,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,95,,,0,0,STACK,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY한 관찰이 핵심이지만, 구현상 STACK을 통한 매칭 구조가 시간복잡도와 풀이 구조를 직접적으로 결정함"
1204_D1_solution_17,1204_D1,Kirk and a Binary String (easy version),solution_17,17,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,30,,,40,0,TWO_POINTERS,40,KEEP_ORIGINAL,"기본적인 아이디어는 그리디 매칭이 맞으며, 다른 구체적인 알고리즘(세그먼트 트리 등)이 개입되지 않음"
1204_D1_solution_18,1204_D1,Kirk and a Binary String (easy version),solution_18,18,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,80,,,0,0,STACK,80,KEEP_ORIGINAL,"매칭 기반의 그리디 풀이가 최적이며, STACK은 이를 구현하는 수단임"
257_A_solution_1,257_A,Sockets,solution_1,1,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬이 핵심적인 역할을 하지만, 이는 그리디 선택을 위한 수단이며 문제의 본질적인 풀이 구조는 그리디임"
257_A_solution_2,257_A,Sockets,solution_2,2,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬은 그리디 선택을 위한 도구이며, 문제의 핵심 최적화 전략은 그리디임"
257_A_solution_3,257_A,Sockets,solution_3,3,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬을 통해 최댓값을 순차적으로 선택하는 전형적인 그리디 문제이며, 정렬 자체가 풀이의 핵심 전략을 구현하는 수단임"
257_A_solution_4,257_A,Sockets,solution_4,4,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,내림차순 정렬을 통한 최적 선택 과정이 명확한 그리디 구조임
1204_D1_solution_19,1204_D1,Kirk and a Binary String (easy version),solution_19,19,GREEDY,85,,,0,,,,,,40,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,40,KEEP_ORIGINAL,구조적으로 매 순간의 최선(0으로 변경 가능 여부)을 선택하는 그리디 방식이 핵심임
1204_D1_solution_20,1204_D1,Kirk and a Binary String (easy version),solution_20,20,GREEDY,75,,,0,,,,,,90,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,90,LIKELY_SPECIFIC_ALGORITHM,"그리디하게 문자열을 구성하지만, 그 판단 근거가 되는 LNDS 값의 계산이 DP로 이루어지며 이 부분이 시간복잡도와 정답 논리의 핵심임"
1204_D1_solution_20,1204_D1,Kirk and a Binary String (easy version),solution_20,20,DP,90,,0,0,0,,,0,0,,0,,,,75,,,,30,,0,,,,,0,0,,,GREEDY,75,KEEP_ORIGINAL,구간별 LNDS 계산을 위한 2차원 DP 구조가 명확함
257_A_solution_5,257_A,Sockets,solution_5,5,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"가장 큰 소켓 수를 가진 필터를 선택하는 그리디 전략이 최적해를 보장하며, 이를 위해 정렬을 사용하는 구조가 명확함"
257_A_solution_6,257_A,Sockets,solution_6,6,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"가장 큰 소켓 수를 가진 필터를 선택하는 그리디 전략이 최적해를 보장하며, 이를 위해 정렬을 사용하는 구조가 명확함"
257_A_solution_13,257_A,Sockets,solution_13,13,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬이 사용되었으나 이는 그리디 선택을 위한 수단이며, 전체적인 풀이 논리는 그리디함."
257_A_solution_14,257_A,Sockets,solution_14,14,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬은 그리디를 구현하기 위한 도구이며, 핵심은 최적의 선택을 반복하는 그리디 알고리즘임."
257_A_solution_7,257_A,Sockets,solution_7,7,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬이 사용되었으나, 이는 그리디 선택을 위한 수단이며 문제의 본질은 매 순간 최적의 필터를 선택하는 그리디 전략에 있음"
257_A_solution_8,257_A,Sockets,solution_8,8,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,정렬을 통해 그리디 선택지를 확보하는 구조이므로 GREEDY가 적절함
257_A_solution_11,257_A,Sockets,solution_11,11,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬 기준이 풀이의 핵심이며, 가장 큰 값을 우선 선택하는 그리디 전략이 시간복잡도와 정답 논리를 모두 결정함"
257_A_solution_12,257_A,Sockets,solution_12,12,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,30,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬을 통한 최댓값 우선 선택 전략이 풀이의 핵심이며, 이를 통해 시간복잡도를 최적화함"
257_A_solution_9,257_A,Sockets,solution_9,9,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,75,0,,,0,0,SORTING,75,KEEP_ORIGINAL,"정렬을 사용하지만, 핵심 논리는 '가장 큰 것을 먼저 선택한다'는 그리디 전략에 기반함"
257_A_solution_10,257_A,Sockets,solution_10,10,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,75,0,,,0,0,SORTING,75,KEEP_ORIGINAL,"정렬을 통해 최댓값을 빠르게 찾지만, 문제 해결의 핵심은 '최댓값 우선 선택'이라는 그리디 논리임"
257_A_solution_15,257_A,Sockets,solution_15,15,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,80,0,,,0,0,SORTING,80,KEEP_ORIGINAL,"정렬을 사용하지만, 매 단계에서 최선의 선택을 하는 그리디 전략이 핵심임"
257_A_solution_16,257_A,Sockets,solution_16,16,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,80,0,,,0,0,SORTING,80,KEEP_ORIGINAL,정렬을 통해 그리디하게 최적의 원소를 선택하는 구조임
257_A_solution_17,257_A,Sockets,solution_17,17,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬은 그리디 선택을 위한 전처리 과정이며, 매 순간 최선의 선택을 하는 그리디 논리가 핵심임"
257_A_solution_18,257_A,Sockets,solution_18,18,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬은 그리디 선택을 위한 수단이며, 핵심 로직은 최대 소켓 필터의 우선 선택임"
257_A_solution_19,257_A,Sockets,solution_19,19,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬을 사용하긴 하지만, 핵심은 '가장 큰 값부터 선택'하는 그리디 전략이며 정렬은 이를 위한 수단임"
257_A_solution_20,257_A,Sockets,solution_20,20,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,최댓값을 계속해서 선택하는 구조가 핵심이므로 그리디가 적절함
1041_C_solution_1,1041_C,Coffee Break,solution_1,1,GREEDY,95,,,70,,,,,,0,0,,,0,,,,0,,0,0,,,60,0,,,0,0,BINARY_SEARCH,70,LIKELY_SPECIFIC_ALGORITHM,"그리디 전략이 핵심이지만, 다음 시간대를 찾는 과정에서 Binary Search(Bound Search)가 시간복잡도를 결정하는 필수 요소임"
1041_C_solution_2,1041_C,Coffee Break,solution_2,2,GREEDY,95,,,80,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,BINARY_SEARCH,80,LIKELY_SPECIFIC_ALGORITHM,그리디한 선택을 위해 정렬된 상태의 데이터에서 이분 탐색(lower_bound)을 수행하는 것이 시간복잡도 O(N log N)을 결정하는 핵심 기법임
1041_C_solution_3,1041_C,Coffee Break,solution_3,3,GREEDY,60,,,40,,,,,,0,0,,,0,,,,95,,0,0,,,80,0,,,0,0,PARAMETRIC_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,GREEDY한 검증 방식보다 전체 구조를 결정하는 PARAMETRIC_SEARCH의 비중이 훨씬 높음
1041_C_solution_4,1041_C,Coffee Break,solution_4,4,GREEDY,100,,,30,,,,,,0,0,,,0,,,,0,,0,0,,,60,0,,,0,0,SORTING,60,KEEP_ORIGINAL,"가장 이른 시간을 선택하는 그리디 전략이 문제의 최적해를 보장하며, 이를 구현하기 위한 수단으로 lower_bound가 사용됨"
1041_C_solution_7,1041_C,Coffee Break,solution_7,7,GREEDY,95,,,70,,,,,,0,0,,,0,,,,0,,0,0,,,40,0,,,0,0,BINARY_SEARCH,70,KEEP_ORIGINAL,"BINARY_SEARCH(BOUND_SEARCH)가 사용되었으나 이는 그리디하게 다음 요소를 찾기 위한 도구일 뿐, 문제의 핵심 논리는 그리디 선택에 있다."
1041_C_solution_8,1041_C,Coffee Break,solution_8,8,GREEDY,95,,,70,,,,,,0,0,,,0,,,,0,,0,0,,,40,0,,,0,0,BINARY_SEARCH,70,KEEP_ORIGINAL,"TreeSet을 통한 이진 탐색은 그리디하게 다음 요소를 찾기 위한 효율적인 수단이며, 풀이의 핵심은 그리디 선택에 있다."
1041_C_solution_11,1041_C,Coffee Break,solution_11,11,GREEDY,95,,,85,,,,,,0,0,,,0,,,,0,,0,0,,,60,0,,,0,0,BINARY_SEARCH,85,KEEP_ORIGINAL,"그리디 전략이 핵심이며, 이분 탐색(BINARY_SEARCH)은 이를 효율적으로 구현하기 위한 수단으로 사용됨. 다른 구체적인 알고리즘으로 대체될 성격이 아님."
1041_C_solution_12,1041_C,Coffee Break,solution_12,12,GREEDY,95,,,85,,,,,,0,0,,,0,,,,0,,40,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬과 이분 탐색이 필수적이지만, 이를 통해 최적의 날짜를 선택하는 그리디 논리가 문제 풀이의 핵심임."
1041_C_solution_5,1041_C,Coffee Break,solution_5,5,GREEDY,95,,,85,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,20,0,BINARY_SEARCH,85,KEEP_ORIGINAL,"전략의 핵심은 그리디 선택이며, BINARY_SEARCH는 그 선택을 효율적으로 수행하기 위한 도구로 사용됨."
1041_C_solution_6,1041_C,Coffee Break,solution_6,6,GREEDY,95,,,85,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,20,0,BINARY_SEARCH,85,KEEP_ORIGINAL,"전략의 핵심은 그리디 선택이며, binary search (TreeSet.higher)는 탐색 최적화 도구임."
1041_C_solution_9,1041_C,Coffee Break,solution_9,9,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,95,0,,,70,0,SORTING,95,KEEP_ORIGINAL,"정렬이 필수적이지만, 정렬 후 매 순간 최선의 선택을 하는 그리디 논리가 문제 해결의 핵심임"
1041_C_solution_10,1041_C,Coffee Break,solution_10,10,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,95,0,,,0,0,SORTING,95,KEEP_ORIGINAL,"정렬은 전처리이며, 매 순간 최적의 날짜를 선택해 배정하는 그리디 전략이 핵심임"
1041_C_solution_13,1041_C,Coffee Break,solution_13,13,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,40,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"그리디 전략이 핵심이며, 이를 구현하기 위한 도구로 TreeSet(Bound Search)과 정렬이 사용됨. 대체할 구체적 알고리즘이 없음"
1041_C_solution_14,1041_C,Coffee Break,solution_14,14,GREEDY,80,,,85,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,0,0,SORTING,90,LIKELY_SPECIFIC_ALGORITHM,"그리디하게 날짜를 채우는 방식이지만, 그 과정에서 다음 위치를 찾는 핵심 수단이 직접 구현한 이분 탐색(BINARY_SEARCH)임"
1041_C_solution_19,1041_C,Coffee Break,solution_19,19,GREEDY,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SORTING,0,KEEP_ORIGINAL,
1041_C_solution_20,1041_C,Coffee Break,solution_20,20,GREEDY,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SORTING,0,KEEP_ORIGINAL,
1041_C_solution_15,1041_C,Coffee Break,solution_15,15,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,95,0,,,80,0,,,0,0,PRIORITY_QUEUE,95,KEEP_ORIGINAL,"PriorityQueue를 사용하고 있으나, 이는 매 순간 최솟값을 찾아 그리디하게 선택하기 위한 도구이며, 전체적인 구조는 전형적인 그리디 알고리즘이다."
1041_C_solution_16,1041_C,Coffee Break,solution_16,16,GREEDY,95,,,70,,,,,,0,0,,,0,,,,0,,0,0,,,80,0,,,0,0,SORTING,80,KEEP_ORIGINAL,"TreeSet의 higher()를 통한 탐색이 핵심적이지만, 이는 그리디하게 다음 가능한 시간을 찾기 위한 도구이므로 GREEDY가 적절하다."
1041_C_solution_17,1041_C,Coffee Break,solution_17,17,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,90,0,,,85,0,,,0,0,PRIORITY_QUEUE,90,LIKELY_SPECIFIC_ALGORITHM,단순 그리디를 넘어 set(사실상 priority_queue)을 이용해 매 순간 최적의 날짜를 선택하는 구조가 시간복잡도와 풀이 구조를 결정함
1041_C_solution_18,1041_C,Coffee Break,solution_18,18,GREEDY,95,,,80,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,BINARY_SEARCH,80,LIKELY_SPECIFIC_ALGORITHM,그리디 선택 과정에서 TreeMap의 ceilingKey(이분 탐색 기반)를 통한 후보 탐색이 핵심적인 시간복잡도 개선 지점임
1084_C_solution_15,1084_C,The Fair Nut and String,solution_15,15,MATH,80,,,0,,0,95,,,20,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS(조합론)라는 구체적인 알고리즘이 핵심 논리를 정확히 설명함
1084_C_solution_16,1084_C,The Fair Nut and String,solution_16,16,MATH,80,,,0,,0,95,,,20,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS가 문제의 정답 논리를 훨씬 구체적으로 설명함
1084_C_solution_1,1084_C,The Fair Nut and String,solution_1,1,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,20,,0,,,,,0,0,,,PREFIX_SUM,20,KEEP_ORIGINAL,단순 누적합이 아니라 이전 상태(OK)가 다음 상태의 계산에 곱해지는 형태의 DP 전이가 명확합니다.
1084_C_solution_1,1084_C,The Fair Nut and String,solution_1,1,MATH,70,,,0,,0,85,,,90,,0,0,,0,,50,0,,,,0,,,,,,,,DP,90,REVIEW_NEEDED,"수학적으로는 조합론(Combinatorics) 문제이나, 구현 방식이 전형적인 DP 형태입니다."
1084_C_solution_2,1084_C,The Fair Nut and String,solution_2,2,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,20,,0,,,,,0,0,,,PREFIX_SUM,20,KEEP_ORIGINAL,상태 변수 cur를 통한 명확한 DP 전이가 존재합니다.
1084_C_solution_2,1084_C,The Fair Nut and String,solution_2,2,MATH,70,,,0,,0,85,,,90,,0,0,,0,,50,0,,,,0,,,,,,,,DP,90,REVIEW_NEEDED,조합론적 성격이 강하나 구현 방식이 DP입니다.
845_B_solution_7,845_B,Luba And The Ticket,solution_7,7,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬이 사용되었으나 이는 최적의 선택을 하기 위한 전처리 과정이며, 핵심 논리는 매 순간 최대 이득을 선택하는 그리디 전략임"
845_B_solution_8,845_B,Luba And The Ticket,solution_8,8,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬이 사용되었으나 이는 그리디 선택을 위한 전처리이며, 전체적인 문제 해결의 핵심은 그리디 전략임"
